    0.000000e+00    1.0000000000e+00    0.0000000000e+00
    2.000000e-02    9.9960031210e-01    3.9968790191e-04
    4.000000e-02    9.9840500507e-01    1.5949949334e-03
    6.000000e-02    9.9642521558e-01    3.5747844191e-03
    8.000000e-02    9.9367931473e-01    6.3206852727e-03
    1.000000e-01    9.9019255774e-01    9.8074422590e-03
    1.200000e-01    9.8599653881e-01    1.4003461190e-02
    1.400000e-01    9.8112847161e-01    1.8871528385e-02
    1.600000e-01    9.7563036877e-01    2.4369631231e-02
    1.800000e-01    9.6954817953e-01    3.0451820474e-02
    2.000000e-01    9.6293091930e-01    3.7069080695e-02
    2.200000e-01    9.5582981401e-01    4.4170185994e-02
    2.400000e-01    9.4829747680e-01    5.1702523196e-02
    2.600000e-01    9.4038714390e-01    5.9612856098e-02
    2.800000e-01    9.3215200469e-01    6.7847995311e-02
    3.000000e-01    9.2364464673e-01    7.6355353273e-02
    3.200000e-01    9.1491661889e-01    8.5083381112e-02
    3.400000e-01    9.0601809961e-01    9.3981900386e-02
    3.600000e-01    8.9699764946e-01    1.0300235054e-01
    3.800000e-01    8.8790203248e-01    1.1209796752e-01
    4.000000e-01    8.7877609892e-01    1.2122390108e-01
    4.200000e-01    8.6966272299e-01    1.3033727701e-01
    4.400000e-01    8.6060278292e-01    1.3939721708e-01
    4.600000e-01    8.5163516087e-01    1.4836483913e-01
    4.800000e-01    8.4279673820e-01    1.5720326180e-01
    5.000000e-01    8.3412237091e-01    1.6587762909e-01
    5.200000e-01    8.2564484423e-01    1.7435515577e-01
    5.400000e-01    8.1739481544e-01    1.8260518456e-01
    5.600000e-01    8.0940075494e-01    1.9059924506e-01
    5.800000e-01    8.0168888742e-01    1.9831111258e-01
    6.000000e-01    7.9428312622e-01    2.0571687378e-01
    6.200000e-01    7.8720499194e-01    2.1279500806e-01
    6.400000e-01    7.8047351261e-01    2.1952648739e-01
    6.600000e-01    7.7410511498e-01    2.2589488502e-01
    6.800000e-01    7.6811352580e-01    2.3188647420e-01
    7.000000e-01    7.6250970284e-01    2.3749029716e-01
    7.200000e-01    7.5730180543e-01    2.4269819457e-01
    7.400000e-01    7.5249520024e-01    2.4750479976e-01
    7.600000e-01    7.4809248796e-01    2.5190751204e-01
    7.800000e-01    7.4409353635e-01    2.5590646365e-01
    8.000000e-01    7.4049551474e-01    2.5950448526e-01
    8.200000e-01    7.3729293863e-01    2.6270706137e-01
    8.400000e-01    7.3447774370e-01    2.6552225630e-01
    8.600000e-01    7.3203941062e-01    2.6796058938e-01
    8.800000e-01    7.2996515397e-01    2.7003484603e-01
    9.000000e-01    7.2824017411e-01    2.7175982589e-01
    9.200000e-01    7.2684795516e-01    2.7315204484e-01
    9.400000e-01    7.2577058118e-01    2.7422941882e-01
    9.600000e-01    7.2498903982e-01    2.7501096018e-01
    9.800000e-01    7.2448348808e-01    2.7551651192e-01
    1.000000e+00    7.2423346721e-01    2.7576653279e-01
    1.020000e+00    7.2421806915e-01    2.7578193085e-01
    1.040000e+00    7.2441607169e-01    2.7558392831e-01
    1.060000e+00    7.2480606974e-01    2.7519393026e-01
    1.080000e+00    7.2536663307e-01    2.7463336693e-01
    1.100000e+00    7.2607651369e-01    2.7392348631e-01
    1.120000e+00    7.2691490738e-01    2.7308509262e-01
    1.140000e+00    7.2786175790e-01    2.7213824210e-01
    1.160000e+00    7.2889806831e-01    2.7110193169e-01
    1.180000e+00    7.3000616854e-01    2.6999383146e-01
    1.200000e+00    7.3116988431e-01    2.6883011569e-01
    1.220000e+00    7.3237456113e-01    2.6762543887e-01
    1.240000e+00    7.3360691730e-01    2.6639308270e-01
    1.260000e+00    7.3485472803e-01    2.6514527197e-01
    1.280000e+00    7.3610637189e-01    2.6389362811e-01
    1.300000e+00    7.3735029632e-01    2.6264970368e-01
    1.320000e+00    7.3857447560e-01    2.6142552440e-01
    1.340000e+00    7.3976594120e-01    2.6023405880e-01
    1.360000e+00    7.4091045961e-01    2.5908954039e-01
    1.380000e+00    7.4199241913e-01    2.5800758087e-01
    1.400000e+00    7.4299496739e-01    2.5700503261e-01
    1.420000e+00    7.4390041861e-01    2.5609958139e-01
    1.440000e+00    7.4469092834e-01    2.5530907166e-01
    1.460000e+00    7.4534941305e-01    2.5465058695e-01
    1.480000e+00    7.4586067446e-01    2.5413932554e-01
    1.500000e+00    7.4621266992e-01    2.5378733008e-01
    1.520000e+00    7.4639785171e-01    2.5360214829e-01
    1.540000e+00    7.4641447661e-01    2.5358552339e-01
    1.560000e+00    7.4626776745e-01    2.5373223255e-01
    1.580000e+00    7.4597079410e-01    2.5402920590e-01
    1.600000e+00    7.4554493912e-01    2.5445506088e-01
    1.620000e+00    7.4501982957e-01    2.5498017043e-01
    1.640000e+00    7.4443265349e-01    2.5556734651e-01
    1.660000e+00    7.4382683647e-01    2.5617316353e-01
    1.680000e+00    7.4325012338e-01    2.5674987662e-01
    1.700000e+00    7.4275218272e-01    2.5724781728e-01
    1.720000e+00    7.4238191330e-01    2.5761808670e-01
    1.740000e+00    7.4218467493e-01    2.5781532507e-01
    1.760000e+00    7.4219967839e-01    2.5780032161e-01
    1.780000e+00    7.4245775337e-01    2.5754224663e-01
    1.800000e+00    7.4297966975e-01    2.5702033025e-01
    1.820000e+00    7.4377512491e-01    2.5622487509e-01
    1.840000e+00    7.4484243869e-01    2.5515756131e-01
    1.860000e+00    7.4616892874e-01    2.5383107126e-01
    1.880000e+00    7.4773188156e-01    2.5226811844e-01
    1.900000e+00    7.4949999467e-01    2.5050000533e-01
    1.920000e+00    7.5143514485e-01    2.4856485515e-01
    1.940000e+00    7.5349433478e-01    2.4650566522e-01
    1.960000e+00    7.5563168231e-01    2.4436831769e-01
