    0.000000e+00    1.0000000000e+00    0.0000000000e+00
    5.000000e-02    9.9750744789e-01    2.4925521073e-03
    1.000000e-01    9.9011836448e-01    9.8816355214e-03
    1.500000e-01    9.7809232557e-01    2.1907674429e-02
    2.000000e-01    9.6184186638e-01    3.8158133616e-02
    2.500000e-01    9.4190450816e-01    5.8095491843e-02
    3.000000e-01    9.1890812494e-01    8.1091875060e-02
    3.500000e-01    8.9353341534e-01    1.0646658466e-01
    4.000000e-01    8.6647713215e-01    1.3352286785e-01
    4.500000e-01    8.3841912374e-01    1.6158087626e-01
    5.000000e-01    8.0999533379e-01    1.9000466621e-01
    5.500000e-01    7.8177788848e-01    2.1822211152e-01
    6.000000e-01    7.5426244749e-01    2.4573755251e-01
    6.500000e-01    7.2786222987e-01    2.7213777013e-01
    7.000000e-01    7.0290761311e-01    2.9709238689e-01
    7.500000e-01    6.7964994779e-01    3.2035005221e-01
    8.000000e-01    6.5826819860e-01    3.4173180140e-01
    8.500000e-01    6.3887715599e-01    3.6112284401e-01
    9.000000e-01    6.2153619695e-01    3.7846380305e-01
    9.500000e-01    6.0625784858e-01    3.9374215142e-01
    1.000000e+00    5.9301567730e-01    4.0698432270e-01
    1.050000e+00    5.8175125932e-01    4.1824874068e-01
    1.100000e+00    5.7238016792e-01    4.2761983208e-01
    1.150000e+00    5.6479703661e-01    4.3520296339e-01
    1.200000e+00    5.5887982921e-01    4.4112017079e-01
    1.250000e+00    5.5449347758e-01    4.4550652242e-01
    1.300000e+00    5.5149304630e-01    4.4850695370e-01
    1.350000e+00    5.4972656232e-01    4.5027343768e-01
    1.400000e+00    5.4903761583e-01    4.5096238417e-01
    1.450000e+00    5.4926780396e-01    4.5073219604e-01
    1.500000e+00    5.5025905585e-01    4.4974094415e-01
    1.550000e+00    5.5185585051e-01    4.4814414949e-01
    1.600000e+00    5.5390731774e-01    4.4609268226e-01
    1.650000e+00    5.5626919882e-01    4.4373080118e-01
    1.700000e+00    5.5880563603e-01    4.4119436397e-01
    1.750000e+00    5.6139075826e-01    4.3860924174e-01
    1.800000e+00    5.6391003246e-01    4.3608996754e-01
    1.850000e+00    5.6626135585e-01    4.3373864415e-01
    1.900000e+00    5.6835587157e-01    4.3164412843e-01
    1.950000e+00    5.7011849864e-01    4.2988150136e-01
    2.000000e+00    5.7148817619e-01    4.2851182381e-01
    2.050000e+00    5.7241782963e-01    4.2758217037e-01
    2.100000e+00    5.7287407469e-01    4.2712592531e-01
    2.150000e+00    5.7283668076e-01    4.2716331924e-01
    2.200000e+00    5.7229782067e-01    4.2770217933e-01
    2.250000e+00    5.7126113730e-01    4.2873886270e-01
    2.300000e+00    5.6974066009e-01    4.3025933991e-01
    2.350000e+00    5.6775960555e-01    4.3224039445e-01
    2.400000e+00    5.6534909602e-01    4.3465090398e-01
    2.450000e+00    5.6254683007e-01    4.3745316993e-01
    2.500000e+00    5.5939573618e-01    4.4060426382e-01
    2.550000e+00    5.5594263923e-01    4.4405736077e-01
    2.600000e+00    5.5223696610e-01    4.4776303390e-01
    2.650000e+00    5.4832951398e-01    4.5167048602e-01
    2.700000e+00    5.4427130094e-01    4.5572869906e-01
    2.750000e+00    5.4011251542e-01    4.5988748458e-01
    2.800000e+00    5.3590157685e-01    4.6409842315e-01
    2.850000e+00    5.3168431703e-01    4.6831568297e-01
    2.900000e+00    5.2750328759e-01    4.7249671241e-01
    2.950000e+00    5.2339719632e-01    4.7660280368e-01
    3.000000e+00    5.1940047196e-01    4.8059952804e-01
    3.050000e+00    5.1554295435e-01    4.8445704565e-01
    3.100000e+00    5.1184970471e-01    4.8815029529e-01
    3.150000e+00    5.0834092874e-01    4.9165907126e-01
    3.200000e+00    5.0503200367e-01    4.9496799633e-01
    3.250000e+00    5.0193359899e-01    4.9806640101e-01
    3.300000e+00    4.9905188003e-01    5.0094811997e-01
    3.350000e+00    4.9638878232e-01    5.0361121768e-01
    3.400000e+00    4.9394234506e-01    5.0605765494e-01
    3.450000e+00    4.9170709141e-01    5.0829290859e-01
    3.500000e+00    4.8967444385e-01    5.1032555615e-01
    3.550000e+00    4.8783316307e-01    5.1216683693e-01
    3.600000e+00    4.8616979963e-01    5.1383020037e-01
    3.650000e+00    4.8466914819e-01    5.1533085181e-01
    3.700000e+00    4.8331469516e-01    5.1668530484e-01
    3.750000e+00    4.8208905155e-01    5.1791094845e-01
    3.800000e+00    4.8097436381e-01    5.1902563619e-01
    3.850000e+00    4.7995269658e-01    5.2004730342e-01
    3.900000e+00    4.7900638247e-01    5.2099361753e-01
    3.950000e+00    4.7811833500e-01    5.2188166500e-01
    4.000000e+00    4.7727232183e-01    5.2272767817e-01
    4.050000e+00    4.7645319679e-01    5.2354680321e-01
    4.100000e+00    4.7564708964e-01    5.2435291036e-01
    4.150000e+00    4.7484155394e-01    5.2515844606e-01
    4.200000e+00    4.7402567382e-01    5.2597432618e-01
    4.250000e+00    4.7319013134e-01    5.2680986866e-01
    4.300000e+00    4.7232723670e-01    5.2767276330e-01
    4.350000e+00    4.7143092408e-01    5.2856907592e-01
    4.400000e+00    4.7049671627e-01    5.2950328373e-01
    4.450000e+00    4.6952166168e-01    5.3047833832e-01
    4.500000e+00    4.6850424738e-01    5.3149575262e-01
    4.550000e+00    4.6744429211e-01    5.3255570789e-01
    4.600000e+00    4.6634282302e-01    5.3365717698e-01
    4.650000e+00    4.6520194020e-01    5.3479805980e-01
    4.700000e+00    4.6402467262e-01    5.3597532738e-01
    4.750000e+00    4.6281482904e-01    5.3718517096e-01
    4.800000e+00    4.6157684739e-01    5.3842315261e-01
    4.850000e+00    4.6031564554e-01    5.3968435446e-01
    4.900000e+00    4.5903647634e-01    5.4096352366e-01
    4.950000e+00    4.5774478942e-01    5.4225521058e-01
    5.000000e+00    4.5644610163e-01    5.4355389837e-01
    5.050000e+00    4.5514587813e-01    5.4485412187e-01
    5.100000e+00    4.5384942529e-01    5.4615057471e-01
    5.150000e+00    4.5256179648e-01    5.4743820352e-01
    5.200000e+00    4.5128771138e-01    5.4871228862e-01
    5.250000e+00    4.5003148932e-01    5.4996851068e-01
    5.300000e+00    4.4879699645e-01    5.5120300355e-01
    5.350000e+00    4.4758760664e-01    5.5241239336e-01
    5.400000e+00    4.4640617571e-01    5.5359382429e-01
    5.450000e+00    4.4525502808e-01    5.5474497192e-01
    5.500000e+00    4.4413595515e-01    5.5586404485e-01
    5.550000e+00    4.4305022434e-01    5.5694977566e-01
    5.600000e+00    4.4199859753e-01    5.5800140247e-01
    5.650000e+00    4.4098135789e-01    5.5901864211e-01
    5.700000e+00    4.3999834369e-01    5.6000165631e-01
    5.750000e+00    4.3904898783e-01    5.6095101217e-01
    5.800000e+00    4.3813236177e-01    5.6186763823e-01
    5.850000e+00    4.3724722268e-01    5.6275277732e-01
    5.900000e+00    4.3639206254e-01    5.6360793746e-01
    5.950000e+00    4.3556515799e-01    5.6443484201e-01
    6.000000e+00    4.3476462001e-01    5.6523537999e-01
    6.050000e+00    4.3398844238e-01    5.6601155762e-01
    6.100000e+00    4.3323454808e-01    5.6676545192e-01
    6.150000e+00    4.3250083299e-01    5.6749916701e-01
    6.200000e+00    4.3178520623e-01    5.6821479377e-01
    6.250000e+00    4.3108562663e-01    5.6891437337e-01
    6.300000e+00    4.3040013502e-01    5.6959986498e-01
    6.350000e+00    4.2972688202e-01    5.7027311798e-01
    6.400000e+00    4.2906415119e-01    5.7093584881e-01
    6.450000e+00    4.2841037754e-01    5.7158962246e-01
    6.500000e+00    4.2776416142e-01    5.7223583858e-01
    6.550000e+00    4.2712427798e-01    5.7287572202e-01
    6.600000e+00    4.2648968236e-01    5.7351031764e-01
    6.650000e+00    4.2585951100e-01    5.7414048900e-01
    6.700000e+00    4.2523307928e-01    5.7476692072e-01
