    0.000000e+00    1.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    5.000000e-02    9.9750578375e-01    2.4844377387e-03    2.4844377387e-03    2.4942162478e-03
    1.000000e-01    9.9009197018e-01    9.7557397164e-03    9.7557397164e-03    9.9080298250e-03
    1.500000e-01    9.7795972173e-01    2.1297254644e-02    2.1297254644e-02    2.2040278270e-02
    2.000000e-01    9.6142657833e-01    3.6351780076e-02    3.6351780076e-02    3.8573421672e-02
    2.500000e-01    9.4090366230e-01    5.4043741056e-02    5.4043741056e-02    5.9096337701e-02
    3.000000e-01    9.1687102063e-01    7.3484704248e-02    7.3484704248e-02    8.3128979365e-02
    3.500000e-01    8.8985450321e-01    9.3844714474e-02    9.3844714474e-02    1.1014549679e-01
    4.000000e-01    8.6040578660e-01    1.1438986459e-01    1.1438986459e-01    1.3959421340e-01
    4.500000e-01    8.2908585560e-01    1.3449436398e-01    1.3449436398e-01    1.7091414440e-01
    5.000000e-01    7.9645156167e-01    1.5363686390e-01    1.5363686390e-01    2.0354843833e-01
    5.500000e-01    7.6304464850e-01    1.7138919060e-01    1.7138919060e-01    2.3695535150e-01
    6.000000e-01    7.2938267174e-01    1.8740306198e-01    1.8740306198e-01    2.7061732826e-01
    6.500000e-01    6.9595138461e-01    2.0139796246e-01    2.0139796246e-01    3.0404861539e-01
    7.000000e-01    6.6319831960e-01    2.1315156426e-01    2.1315156426e-01    3.3680168040e-01
    7.500000e-01    6.3152742544e-01    2.2249293825e-01    2.2249293825e-01    3.6847257456e-01
    8.000000e-01    6.0129470653e-01    2.2929817031e-01    2.2929817031e-01    3.9870529347e-01
    8.500000e-01    5.7280486003e-01    2.3348773059e-01    2.3348773059e-01    4.2719513997e-01
    9.000000e-01    5.4630892482e-01    2.3502490620e-01    2.3502490620e-01    4.5369107518e-01
    9.500000e-01    5.2200295505e-01    2.3391469499e-01    2.3391469499e-01    4.7799704495e-01
    1.000000e+00    5.0002771756e-01    2.3020269054e-01    2.3020269054e-01    4.9997228244e-01
    1.050000e+00    4.8046939347e-01    2.2397362871e-01    2.2397362871e-01    5.1953060653e-01
    1.100000e+00    4.6336124262e-01    2.1534939543e-01    2.1534939543e-01    5.3663875738e-01
    1.150000e+00    4.4868616906e-01    2.0448640100e-01    2.0448640100e-01    5.5131383094e-01
    1.200000e+00    4.3638010659e-01    1.9157230760e-01    1.9157230760e-01    5.6361989341e-01
    1.250000e+00    4.2633612785e-01    1.7682215490e-01    1.7682215490e-01    5.7366387215e-01
    1.300000e+00    4.1840916770e-01    1.6047396837e-01    1.6047396837e-01    5.8159083230e-01
    1.350000e+00    4.1242124255e-01    1.4278395926e-01    1.4278395926e-01    5.8757875745e-01
    1.400000e+00    4.0816704150e-01    1.2402143858e-01    1.2402143858e-01    5.9183295850e-01
    1.450000e+00    4.0541976245e-01    1.0446357259e-01    1.0446357259e-01    5.9458023755e-01
    1.500000e+00    4.0393706667e-01    8.4390106072e-02    8.4390106072e-02    5.9606293333e-01
    1.550000e+00    4.0346702842e-01    6.4078174986e-02    6.4078174986e-02    5.9653297158e-01
    1.600000e+00    4.0375396175e-01    4.3797321333e-02    4.3797321333e-02    5.9624603825e-01
    1.650000e+00    4.0454401427e-01    2.3804812733e-02    2.3804812733e-02    5.9545598573e-01
    1.700000e+00    4.0559042748e-01    4.3413566944e-03    4.3413566944e-03    5.9440957252e-01
    1.750000e+00    4.0665837439e-01   -1.4372713535e-02   -1.4372713535e-02    5.9334162561e-01
    1.800000e+00    4.0752929764e-01   -3.2140718490e-02   -3.2140718490e-02    5.9247070236e-01
    1.850000e+00    4.0800468502e-01   -4.8792328890e-02   -4.8792328890e-02    5.9199531498e-01
    1.900000e+00    4.0790923329e-01   -6.4185645041e-02   -6.4185645041e-02    5.9209076671e-01
    1.950000e+00    4.0709336602e-01   -7.8208639928e-02   -7.8208639928e-02    5.9290663398e-01
    2.000000e+00    4.0543508526e-01   -9.0779960888e-02   -9.0779960888e-02    5.9456491474e-01
    2.050000e+00    4.0284115184e-01   -1.0184909837e-01   -1.0184909837e-01    5.9715884816e-01
    2.100000e+00    3.9924760239e-01   -1.1139594314e-01   -1.1139594314e-01    6.0075239761e-01
    2.150000e+00    3.9461962431e-01   -1.1942976477e-01   -1.1942976477e-01    6.0538037569e-01
    2.200000e+00    3.8895082223e-01   -1.2598765479e-01   -1.2598765479e-01    6.1104917777e-01
    2.250000e+00    3.8226191977e-01   -1.3113248679e-01   -1.3113248679e-01    6.1773808023e-01
    2.300000e+00    3.7459895048e-01   -1.3495045357e-01   -1.3495045357e-01    6.2540104952e-01
    2.350000e+00    3.6603099941e-01   -1.3754824789e-01   -1.3754824789e-01    6.3396900059e-01
    2.400000e+00    3.5664756317e-01   -1.3904995788e-01   -1.3904995788e-01    6.4335243683e-01
    2.450000e+00    3.4655560139e-01   -1.3959375088e-01   -1.3959375088e-01    6.5344439861e-01
    2.500000e+00    3.3587635499e-01   -1.3932842103e-01   -1.3932842103e-01    6.6412364501e-01
    2.550000e+00    3.2474200864e-01   -1.3840987554e-01   -1.3840987554e-01    6.7525799136e-01
    2.600000e+00    3.1329227411e-01   -1.3699763291e-01   -1.3699763291e-01    6.8670772589e-01
    2.650000e+00    3.0167096960e-01   -1.3525140321e-01   -1.3525140321e-01    6.9832903040e-01
    2.700000e+00    2.9002266680e-01   -1.3332781602e-01   -1.3332781602e-01    7.0997733320e-01
    2.750000e+00    2.7848947300e-01   -1.3137735593e-01   -1.3137735593e-01    7.2151052700e-01
    2.800000e+00    2.6720800955e-01   -1.2954155905e-01   -1.2954155905e-01    7.3279199045e-01
    2.850000e+00    2.5630664150e-01   -1.2795051621e-01   -1.2795051621e-01    7.4369335850e-01
    2.900000e+00    2.4590300540e-01   -1.2672072059e-01   -1.2672072059e-01    7.5409699460e-01
