    0.000000e+00    1.0000000000e+00    0.0000000000e+00
    2.000000e-02    9.9960053860e-01    3.9946139822e-04
    4.000000e-02    9.9840844234e-01    1.5915576623e-03
    6.000000e-02    9.9644192400e-01    3.5580759995e-03
    8.000000e-02    9.9372937283e-01    6.2706271680e-03
    1.000000e-01    9.9030697587e-01    9.6930241322e-03
    1.200000e-01    9.8621648359e-01    1.3783516413e-02
    1.400000e-01    9.8150342279e-01    1.8496577206e-02
    1.600000e-01    9.7621568255e-01    2.3784317446e-02
    1.800000e-01    9.7040235686e-01    2.9597643136e-02
    2.000000e-01    9.6411278579e-01    3.5887214211e-02
    2.200000e-01    9.5739576557e-01    4.2604234434e-02
    2.400000e-01    9.5029887710e-01    4.9701122904e-02
    2.600000e-01    9.4286792616e-01    5.7132073837e-02
    2.800000e-01    9.3514652140e-01    6.4853478600e-02
    3.000000e-01    9.2717581023e-01    7.2824189766e-02
    3.200000e-01    9.1899437161e-01    8.1005628391e-02
    3.400000e-01    9.1063818510e-01    8.9361814899e-02
    3.600000e-01    9.0214062895e-01    9.7859371054e-02
    3.800000e-01    8.9353251563e-01    1.0646748437e-01
    4.000000e-01    8.8484216347e-01    1.1515783653e-01
    4.200000e-01    8.7609549052e-01    1.2390450948e-01
    4.400000e-01    8.6731613815e-01    1.3268386185e-01
    4.600000e-01    8.5852561298e-01    1.4147438702e-01
    4.800000e-01    8.4974342837e-01    1.5025657163e-01
    5.000000e-01    8.4098723875e-01    1.5901276125e-01
    5.200000e-01    8.3227296810e-01    1.6772703190e-01
    5.400000e-01    8.2361493614e-01    1.7638506386e-01
    5.600000e-01    8.1502598096e-01    1.8497401904e-01
    5.800000e-01    8.0651757472e-01    1.9348242528e-01
    6.000000e-01    7.9809993173e-01    2.0190006827e-01
    6.200000e-01    7.8978211091e-01    2.1021788909e-01
    6.400000e-01    7.8157210907e-01    2.1842789093e-01
    6.600000e-01    7.7347694323e-01    2.2652305677e-01
    6.800000e-01    7.6550272724e-01    2.3449727276e-01
    7.000000e-01    7.5765474855e-01    2.4234525145e-01
    7.200000e-01    7.4993753860e-01    2.5006246140e-01
    7.400000e-01    7.4235493163e-01    2.5764506837e-01
    7.600000e-01    7.3491011467e-01    2.6508988533e-01
    7.800000e-01    7.2760567210e-01    2.7239432790e-01
    8.000000e-01    7.2044362866e-01    2.7955637134e-01
    8.200000e-01    7.1342549410e-01    2.8657450590e-01
    8.400000e-01    7.0655230862e-01    2.9344769138e-01
    8.600000e-01    6.9982468576e-01    3.0017531424e-01
    8.800000e-01    6.9324285393e-01    3.0675714607e-01
    9.000000e-01    6.8680669512e-01    3.1319330488e-01
    9.200000e-01    6.8051577449e-01    3.1948422551e-01
    9.400000e-01    6.7436936684e-01    3.2563063316e-01
    9.600000e-01    6.6836648608e-01    3.3163351392e-01
    9.800000e-01    6.6250591059e-01    3.3749408941e-01
    1.000000e+00    6.5678620330e-01    3.4321379670e-01
    1.020000e+00    6.5120573345e-01    3.4879426655e-01
    1.040000e+00    6.4576269984e-01    3.5423730016e-01
    1.060000e+00    6.4045515165e-01    3.5954484835e-01
    1.080000e+00    6.3528100625e-01    3.6471899375e-01
    1.100000e+00    6.3023806555e-01    3.6976193445e-01
    1.120000e+00    6.2532403164e-01    3.7467596836e-01
    1.140000e+00    6.2053652170e-01    3.7946347830e-01
    1.160000e+00    6.1587308193e-01    3.8412691807e-01
    1.180000e+00    6.1133119984e-01    3.8866880016e-01
    1.200000e+00    6.0690831580e-01    3.9309168420e-01
    1.220000e+00    6.0260183394e-01    3.9739816606e-01
    1.240000e+00    5.9840913269e-01    4.0159086731e-01
    1.260000e+00    5.9432757456e-01    4.0567242544e-01
    1.280000e+00    5.9035451523e-01    4.0964548477e-01
    1.300000e+00    5.8648731156e-01    4.1351268844e-01
    1.320000e+00    5.8272332877e-01    4.1727667123e-01
    1.340000e+00    5.7905994667e-01    4.2094005333e-01
    1.360000e+00    5.7549456510e-01    4.2450543490e-01
    1.380000e+00    5.7202460880e-01    4.2797539120e-01
    1.400000e+00    5.6864753179e-01    4.3135246821e-01
    1.420000e+00    5.6536082136e-01    4.3463917864e-01
    1.440000e+00    5.6216200168e-01    4.3783799832e-01
    1.460000e+00    5.5904863708e-01    4.4095136292e-01
    1.480000e+00    5.5601833485e-01    4.4398166515e-01
    1.500000e+00    5.5306874771e-01    4.4693125229e-01
    1.520000e+00    5.5019757598e-01    4.4980242402e-01
    1.540000e+00    5.4740256932e-01    4.5259743068e-01
    1.560000e+00    5.4468152836e-01    4.5531847164e-01
    1.580000e+00    5.4203230607e-01    4.5796769393e-01
    1.600000e+00    5.3945280881e-01    4.6054719119e-01
    1.620000e+00    5.3694099716e-01    4.6305900284e-01
    1.640000e+00    5.3449488657e-01    4.6550511343e-01
    1.660000e+00    5.3211254765e-01    4.6788745235e-01
    1.680000e+00    5.2979210612e-01    4.7020789388e-01
    1.700000e+00    5.2753174238e-01    4.7246825762e-01
    1.720000e+00    5.2532969099e-01    4.7467030901e-01
    1.740000e+00    5.2318423993e-01    4.7681576007e-01
    1.760000e+00    5.2109372993e-01    4.7890627007e-01
    1.780000e+00    5.1905655375e-01    4.8094344625e-01
    1.800000e+00    5.1707115548e-01    4.8292884452e-01
    1.820000e+00    5.1513602990e-01    4.8486397010e-01
    1.840000e+00    5.1324972200e-01    4.8675027800e-01
    1.860000e+00    5.1141082663e-01    4.8858917337e-01
    1.880000e+00    5.0961798816e-01    4.9038201184e-01
    1.900000e+00    5.0786989990e-01    4.9213010010e-01
