    0.000000e+00    1.000000e+00	    0.000000e+00	
    2.500000e-03    9.999938e-01	    6.249902e-06	
    5.000000e-03    9.999750e-01	    2.499843e-05	
    7.500000e-03    9.999438e-01	    5.624206e-05	
    1.000000e-02    9.999000e-01	    9.997494e-05	
    1.250000e-02    9.998438e-01	    1.561889e-04	
    1.500000e-02    9.997751e-01	    2.248734e-04	
    1.750000e-02    9.996940e-01	    3.060157e-04	
    2.000000e-02    9.996004e-01	    3.996008e-04	
    2.250000e-02    9.994944e-01	    5.056113e-04	
    2.500000e-02    9.993760e-01	    6.240277e-04	
    2.750000e-02    9.992452e-01	    7.548283e-04	
    3.000000e-02    9.991020e-01	    8.979890e-04	
    3.250000e-02    9.989465e-01	    1.053484e-03	
    3.500000e-02    9.987787e-01	    1.221284e-03	
    3.750000e-02    9.985986e-01	    1.401360e-03	
    4.000000e-02    9.984063e-01	    1.593679e-03	
    4.250000e-02    9.982018e-01	    1.798205e-03	
    4.500000e-02    9.979851e-01	    2.014904e-03	
    4.750000e-02    9.977563e-01	    2.243735e-03	
    5.000000e-02    9.975153e-01	    2.484658e-03	
    5.250000e-02    9.972624e-01	    2.737630e-03	
    5.500000e-02    9.969974e-01	    3.002607e-03	
    5.750000e-02    9.967205e-01	    3.279542e-03	
    6.000000e-02    9.964316e-01	    3.568387e-03	
    6.250000e-02    9.961309e-01	    3.869091e-03	
    6.500000e-02    9.958184e-01	    4.181602e-03	
    6.750000e-02    9.954941e-01	    4.505867e-03	
    7.000000e-02    9.951582e-01	    4.841829e-03	
    7.250000e-02    9.948106e-01	    5.189430e-03	
    7.500000e-02    9.944514e-01	    5.548613e-03	
    7.750000e-02    9.940807e-01	    5.919315e-03	
    8.000000e-02    9.936985e-01	    6.301475e-03	
    8.250000e-02    9.933050e-01	    6.695027e-03	
    8.500000e-02    9.929001e-01	    7.099907e-03	
    8.750000e-02    9.924840e-01	    7.516048e-03	
    9.000000e-02    9.920566e-01	    7.943379e-03	
    9.250000e-02    9.916182e-01	    8.381832e-03	
