    0.000000e+00    1.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    5.000000e-02    9.9750457936e-01    0.0000000000e+00    2.4945887465e-03    4.9816904825e-02    2.4945887465e-03   -4.9816904825e-02    2.4954206366e-03    0.0000000000e+00
    1.000000e-01    9.9007307967e-01    0.0000000000e+00    9.9136791486e-03    9.8540937844e-02    9.9136791486e-03   -9.8540937844e-02    9.9269203343e-03    0.0000000000e+00
    1.500000e-01    9.7786836842e-01    0.0000000000e+00    2.2065176996e-02    1.4510753742e-01    2.2065176996e-02   -1.4510753742e-01    2.2131631577e-02    0.0000000000e+00
    2.000000e-01    9.6115720428e-01    0.0000000000e+00    3.8635303376e-02    1.8850790104e-01    3.8635303376e-02   -1.8850790104e-01    3.8842795717e-02    0.0000000000e+00
    2.500000e-01    9.4030335584e-01    0.0000000000e+00    5.9197932595e-02    2.2781474227e-01    5.9197932595e-02   -2.2781474227e-01    5.9696644163e-02    0.0000000000e+00
    3.000000e-01    9.1575826181e-01    0.0000000000e+00    8.3227215944e-02    2.6220558420e-01    8.3227215944e-02   -2.6220558420e-01    8.4241738192e-02    0.0000000000e+00
    3.500000e-01    8.8804951403e-01    0.0000000000e+00    1.1011306295e-01    2.9098290437e-01    1.1011306295e-01   -2.9098290437e-01    1.1195048597e-01    0.0000000000e+00
    4.000000e-01    8.5776750786e-01    0.0000000000e+00    1.3917895827e-01    3.1359055543e-01    1.3917895827e-01   -3.1359055543e-01    1.4223249214e-01    0.0000000000e+00
    4.500000e-01    8.2555065596e-01    0.0000000000e+00    1.6970151885e-01    3.2962601432e-01    1.6970151885e-01   -3.2962601432e-01    1.7444934404e-01    0.0000000000e+00
    5.000000e-01    7.9206959903e-01    0.0000000000e+00    2.0093114500e-01    3.3884815536e-01    2.0093114500e-01   -3.3884815536e-01    2.0793040097e-01    0.0000000000e+00
    5.500000e-01    7.5801087010e-01    0.0000000000e+00    2.3211309230e-01    3.4118039310e-01    2.3211309230e-01   -3.4118039310e-01    2.4198912990e-01    0.0000000000e+00
    6.000000e-01    7.2406047673e-01    0.0000000000e+00    2.6250828908e-01    3.3670919430e-01    2.6250828908e-01   -3.3670919430e-01    2.7593952327e-01    0.0000000000e+00
    6.500000e-01    6.9088785789e-01    0.0000000000e+00    2.9141324710e-01    3.2567810860e-01    2.9141324710e-01   -3.2567810860e-01    3.0911214211e-01    0.0000000000e+00
    7.000000e-01    6.5913065034e-01    0.0000000000e+00    3.1817845817e-01    3.0847760889e-01    3.1817845817e-01   -3.0847760889e-01    3.4086934966e-01    0.0000000000e+00
    7.500000e-01    6.2938066345e-01    0.0000000000e+00    3.4222473593e-01    2.8563115996e-01    3.4222473593e-01   -2.8563115996e-01    3.7061933655e-01    0.0000000000e+00
    8.000000e-01    6.0217141420e-01    0.0000000000e+00    3.6305704607e-01    2.5777804374e-01    3.6305704607e-01   -2.5777804374e-01    3.9782858580e-01    0.0000000000e+00
    8.500000e-01    5.7796751640e-01    0.0000000000e+00    3.8027546604e-01    2.2565355724e-01    3.8027546604e-01   -2.2565355724e-01    4.2203248360e-01    0.0000000000e+00
    9.000000e-01    5.5715615340e-01    0.0000000000e+00    3.9358302320e-01    1.9006726283e-01    3.9358302320e-01   -1.9006726283e-01    4.4284384660e-01    0.0000000000e+00
    9.500000e-01    5.4004079336e-01    0.0000000000e+00    4.0279027334e-01    1.5188000864e-01    4.0279027334e-01   -1.5188000864e-01    4.5995920664e-01    0.0000000000e+00
    1.000000e+00    5.2683723347e-01    0.0000000000e+00    4.0781659567e-01    1.1198044816e-01    4.0781659567e-01   -1.1198044816e-01    4.7316276653e-01    0.0000000000e+00
    1.050000e+00    5.1767198748e-01    0.0000000000e+00    4.0868829078e-01    7.1261774501e-02    4.0868829078e-01   -7.1261774501e-02    4.8232801252e-01    0.0000000000e+00
    1.100000e+00    5.1258296045e-01    0.0000000000e+00    4.0553367094e-01    3.0599346573e-02    4.0553367094e-01   -3.0599346573e-02    4.8741703955e-01    0.0000000000e+00
    1.150000e+00    5.1152229039e-01    0.0000000000e+00    3.9857542418e-01   -9.1701750675e-03    3.9857542418e-01    9.1701750675e-03    4.8847770961e-01    0.0000000000e+00
    1.200000e+00    5.1436117792e-01    0.0000000000e+00    3.8812061100e-01   -4.7267642804e-02    3.8812061100e-01    4.7267642804e-02    4.8563882208e-01    0.0000000000e+00
    1.250000e+00    5.2089647583e-01    0.0000000000e+00    3.7454871403e-01   -8.2987739720e-02    3.7454871403e-01    8.2987739720e-02    4.7910352417e-01    0.0000000000e+00
    1.300000e+00    5.3085877086e-01    0.0000000000e+00    3.5829820433e-01   -1.1571245621e-01    3.5829820433e-01    1.1571245621e-01    4.6914122914e-01    0.0000000000e+00
    1.350000e+00    5.4392166067e-01    0.0000000000e+00    3.3985211277e-01   -1.4492149027e-01    3.3985211277e-01    1.4492149027e-01    4.5607833933e-01    0.0000000000e+00
    1.400000e+00    5.5971191160e-01    0.0000000000e+00    3.1972310118e-01   -1.7019944711e-01    3.1972310118e-01    1.7019944711e-01    4.4028808840e-01    0.0000000000e+00
    1.450000e+00    5.7782017504e-01    0.0000000000e+00    2.9843851645e-01   -1.9123982240e-01    2.9843851645e-01    1.9123982240e-01    4.2217982496e-01    0.0000000000e+00
    1.500000e+00    5.9781194471e-01    0.0000000000e+00    2.7652588285e-01   -2.0784585557e-01    2.7652588285e-01    2.0784585557e-01    4.0218805529e-01    0.0000000000e+00
    1.550000e+00    6.1923844968e-01    0.0000000000e+00    2.5449924609e-01   -2.1992843258e-01    2.5449924609e-01    2.1992843258e-01    3.8076155032e-01    0.0000000000e+00
    1.600000e+00    6.4164720089e-01    0.0000000000e+00    2.3284672830e-01   -2.2750129787e-01    2.3284672830e-01    2.2750129787e-01    3.5835279911e-01    0.0000000000e+00
    1.650000e+00    6.6459193747e-01    0.0000000000e+00    2.1201959071e-01   -2.3067390145e-01    2.1201959071e-01    2.3067390145e-01    3.3540806253e-01    0.0000000000e+00
    1.700000e+00    6.8764175517e-01    0.0000000000e+00    1.9242303171e-01   -2.2964225734e-01    1.9242303171e-01    2.2964225734e-01    3.1235824483e-01    0.0000000000e+00
    1.750000e+00    7.1038923811e-01    0.0000000000e+00    1.7440887580e-01   -2.2467822353e-01    1.7440887580e-01    2.2467822353e-01    2.8961076189e-01    0.0000000000e+00
    1.800000e+00    7.3245745746e-01    0.0000000000e+00    1.5827023713e-01   -2.1611763106e-01    1.5827023713e-01    2.1611763106e-01    2.6754254254e-01    0.0000000000e+00
    1.850000e+00    7.5350574334e-01    0.0000000000e+00    1.4423817119e-01   -2.0434769150e-01    1.4423817119e-01    2.0434769150e-01    2.4649425666e-01    0.0000000000e+00
    1.900000e+00    7.7323417887e-01    0.0000000000e+00    1.3248026379e-01   -1.8979409936e-01    1.3248026379e-01    1.8979409936e-01    2.2676582113e-01    0.0000000000e+00
    1.950000e+00    7.9138680562e-01    0.0000000000e+00    1.2310104826e-01   -1.7290821986e-01    1.2310104826e-01    1.7290821986e-01    2.0861319438e-01    0.0000000000e+00
    2.000000e+00    8.0775356698e-01    0.0000000000e+00    1.1614409263e-01   -1.5415471621e-01    1.1614409263e-01    1.5415471621e-01    1.9224643302e-01    0.0000000000e+00
    2.050000e+00    8.2217104938e-01    0.0000000000e+00    1.1159555832e-01   -1.3399992497e-01    1.1159555832e-01    1.3399992497e-01    1.7782895062e-01    0.0000000000e+00
    2.100000e+00    8.3452210932e-01    0.0000000000e+00    1.0938900250e-01   -1.1290123679e-01    1.0938900250e-01    1.1290123679e-01    1.6547789068e-01    0.0000000000e+00
    2.150000e+00    8.4473449748e-01    0.0000000000e+00    1.0941117691e-01   -9.1297684463e-02    1.0941117691e-01    9.1297684463e-02    1.5526550252e-01    0.0000000000e+00
    2.200000e+00    8.5277860817e-01    0.0000000000e+00    1.1150856684e-01   -6.9601883707e-02    1.1150856684e-01    6.9601883707e-02    1.4722139183e-01    0.0000000000e+00
    2.250000e+00    8.5866449459e-01    0.0000000000e+00    1.1549441430e-01   -4.8193415957e-02    1.1549441430e-01    4.8193415957e-02    1.4133550541e-01    0.0000000000e+00
    2.300000e+00    8.6243829609e-01    0.0000000000e+00    1.2115597884e-01   -2.7413689472e-02    1.2115597884e-01    2.7413689472e-02    1.3756170391e-01    0.0000000000e+00
    2.350000e+00    8.6417822511e-01    0.0000000000e+00    1.2826180551e-01   -7.5622659024e-03    1.2826180551e-01    7.5622659024e-03    1.3582177489e-01    0.0000000000e+00
    2.400000e+00    8.6399025796e-01    0.0000000000e+00    1.3656879271e-01    1.1105403717e-02    1.3656879271e-01   -1.1105403717e-02    1.3600974204e-01    0.0000000000e+00
    2.450000e+00    8.6200366586e-01    0.0000000000e+00    1.4582887934e-01    2.8378926386e-02    1.4582887934e-01   -2.8378926386e-02    1.3799633414e-01    0.0000000000e+00
    2.500000e+00    8.5836651210e-01    0.0000000000e+00    1.5579520181e-01    4.4092720364e-02    1.5579520181e-01   -4.4092720364e-02    1.4163348790e-01    0.0000000000e+00
    2.550000e+00    8.5324122765e-01    0.0000000000e+00    1.6622760332e-01    5.8124718794e-02    1.6622760332e-01   -5.8124718794e-02    1.4675877235e-01    0.0000000000e+00
    2.600000e+00    8.4680036224e-01    0.0000000000e+00    1.7689741055e-01    7.0394183074e-02    1.7689741055e-01   -7.0394183074e-02    1.5319963776e-01    0.0000000000e+00
    2.650000e+00    8.3922259173e-01    0.0000000000e+00    1.8759142490e-01    8.0858793133e-02    1.8759142490e-01   -8.0858793133e-02    1.6077740827e-01    0.0000000000e+00
    2.700000e+00    8.3068904554e-01    0.0000000000e+00    1.9811510526e-01    8.9511183029e-02    1.9811510526e-01   -8.9511183029e-02    1.6931095446e-01    0.0000000000e+00
    2.750000e+00    8.2138000139e-01    0.0000000000e+00    2.0829494647e-01    9.6375085857e-02    2.0829494647e-01   -9.6375085857e-02    1.7861999861e-01    0.0000000000e+00
    2.800000e+00    8.1147197859e-01    0.0000000000e+00    2.1798008158e-01    1.0150124265e-01    2.1798008158e-01   -1.0150124265e-01    1.8852802141e-01    0.0000000000e+00
    2.850000e+00    8.0113524634e-01    0.0000000000e+00    2.2704315613e-01    1.0496321671e-01    2.2704315613e-01   -1.0496321671e-01    1.9886475366e-01    0.0000000000e+00
    2.900000e+00    7.9053174990e-01    0.0000000000e+00    2.3538053837e-01    1.0685323870e-01    2.3538053837e-01   -1.0685323870e-01    2.0946825010e-01    0.0000000000e+00
    2.950000e+00    7.7981344633e-01    0.0000000000e+00    2.4291194141e-01    1.0727818955e-01    2.4291194141e-01   -1.0727818955e-01    2.2018655367e-01    0.0000000000e+00
    3.000000e+00    7.6912103116e-01    0.0000000000e+00    2.4957954105e-01    1.0635580919e-01    2.4957954105e-01   -1.0635580919e-01    2.3087896884e-01    0.0000000000e+00
