    0.000000e+00    1.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    5.000000e-02    9.9750437165e-01    0.0000000000e+00    2.4952123243e-03    4.9825201128e-02    2.4952123243e-03   -4.9825201128e-02    2.4956283525e-03    0.0000000000e+00
    1.000000e-01    9.9006978572e-01    0.0000000000e+00    9.9235883936e-03    9.8606424586e-02    9.9235883936e-03   -9.8606424586e-02    9.9302142808e-03    0.0000000000e+00
    1.500000e-01    9.7785193968e-01    0.0000000000e+00    2.2114773277e-02    1.4532364093e-01    2.2114773277e-02   -1.4532364093e-01    2.2148060324e-02    0.0000000000e+00
    2.000000e-01    9.6110635964e-01    0.0000000000e+00    3.8789562725e-02    1.8900411633e-01    3.8789562725e-02   -1.8900411633e-01    3.8893640362e-02    0.0000000000e+00
    2.500000e-01    9.4018255048e-01    0.0000000000e+00    5.9566850041e-02    2.2874457472e-01    5.9566850041e-02   -2.2874457472e-01    5.9817449521e-02    0.0000000000e+00
    3.000000e-01    9.1551601214e-01    0.0000000000e+00    8.3973087572e-02    2.6373162271e-01    8.3973087572e-02   -2.6373162271e-01    8.4483987861e-02    0.0000000000e+00
    3.500000e-01    8.8761832157e-01    0.0000000000e+00    1.1145400799e-01    2.9325993261e-01    1.1145400799e-01   -2.9325993261e-01    1.1238167843e-01    0.0000000000e+00
    4.000000e-01    8.5706552727e-01    0.0000000000e+00    1.4138829065e-01    3.1674773990e-01    1.4138829065e-01   -3.1674773990e-01    1.4293447273e-01    0.0000000000e+00
    4.500000e-01    8.2448514405e-01    0.0000000000e+00    1.7310280761e-01    3.3374928425e-01    1.7310280761e-01   -3.3374928425e-01    1.7551485595e-01    0.0000000000e+00
    5.000000e-01    7.9054206906e-01    0.0000000000e+00    2.0588904367e-01    3.4396390549e-01    2.0588904367e-01   -3.4396390549e-01    2.0945793094e-01    0.0000000000e+00
    5.500000e-01    7.5592376398e-01    0.0000000000e+00    2.3902025646e-01    3.4724159572e-01    2.3902025646e-01   -3.4724159572e-01    2.4407623602e-01    0.0000000000e+00
    6.000000e-01    7.2132506406e-01    0.0000000000e+00    2.7176892636e-01    3.4358490289e-01    2.7176892636e-01   -3.4358490289e-01    2.7867493594e-01    0.0000000000e+00
    6.500000e-01    6.8743297992e-01    0.0000000000e+00    3.0342404270e-01    3.3314717735e-01    3.0342404270e-01   -3.3314717735e-01    3.1256702008e-01    0.0000000000e+00
    7.000000e-01    6.5491185442e-01    0.0000000000e+00    3.3330778238e-01    3.1622724823e-01    3.3330778238e-01   -3.1622724823e-01    3.4508814558e-01    0.0000000000e+00
    7.500000e-01    6.2438922314e-01    0.0000000000e+00    3.6079115835e-01    2.9326070838e-01    3.6079115835e-01   -2.9326070838e-01    3.7561077686e-01    0.0000000000e+00
    8.000000e-01    5.9644270548e-01    0.0000000000e+00    3.8530824897e-01    2.6480807213e-01    3.8530824897e-01   -2.6480807213e-01    4.0355729452e-01    0.0000000000e+00
    8.500000e-01    5.7158822223e-01    0.0000000000e+00    4.0636866266e-01    2.3154014758e-01    4.0636866266e-01   -2.3154014758e-01    4.2841177777e-01    0.0000000000e+00
    9.000000e-01    5.5026979849e-01    0.0000000000e+00    4.2356794506e-01    1.9422103194e-01    4.2356794506e-01   -1.9422103194e-01    4.4973020151e-01    0.0000000000e+00
    9.500000e-01    5.3285116679e-01    0.0000000000e+00    4.3659569563e-01    1.5368919282e-01    4.3659569563e-01   -1.5368919282e-01    4.6714883321e-01    0.0000000000e+00
    1.000000e+00    5.1960933692e-01    0.0000000000e+00    4.4524122614e-01    1.1083713979e-01    4.4524122614e-01   -1.1083713979e-01    4.8039066308e-01    0.0000000000e+00
    1.050000e+00    5.1073024701e-01    0.0000000000e+00    4.4939666220e-01    6.6590216946e-02    4.4939666220e-01   -6.6590216946e-02    4.8926975299e-01    0.0000000000e+00
    1.100000e+00    5.0630655677e-01    0.0000000000e+00    4.4905745929e-01    2.1885059163e-02    4.4905745929e-01   -2.1885059163e-02    4.9369344323e-01    0.0000000000e+00
    1.150000e+00    5.0633758928e-01    0.0000000000e+00    4.4432037408e-01   -2.2351748629e-02    4.4432037408e-01    2.2351748629e-02    4.9366241072e-01    0.0000000000e+00
    1.200000e+00    5.1073137500e-01    0.0000000000e+00    4.3537899907e-01   -6.5224287098e-02    4.3537899907e-01    6.5224287098e-02    4.8926862500e-01    0.0000000000e+00
    1.250000e+00    5.1930870032e-01    0.0000000000e+00    4.2251703052e-01   -1.0588670255e-01    4.2251703052e-01    1.0588670255e-01    4.8069129968e-01    0.0000000000e+00
    1.300000e+00    5.3180901664e-01    0.0000000000e+00    4.0609949610e-01   -1.4356094434e-01    4.0609949610e-01    1.4356094434e-01    4.6819098336e-01    0.0000000000e+00
    1.350000e+00    5.4789802334e-01    0.0000000000e+00    3.8656221699e-01   -1.7755244725e-01    3.8656221699e-01    1.7755244725e-01    4.5210197666e-01    0.0000000000e+00
    1.400000e+00    5.6717670233e-01    0.0000000000e+00    3.6439981881e-01   -2.0726342988e-01    3.6439981881e-01    2.0726342988e-01    4.3282329767e-01    0.0000000000e+00
    1.450000e+00    5.8919155213e-01    0.0000000000e+00    3.4015263549e-01   -2.3220355098e-01    3.4015263549e-01    2.3220355098e-01    4.1080844787e-01    0.0000000000e+00
    1.500000e+00    6.1344574756e-01    0.0000000000e+00    3.1439286994e-01   -2.5199774073e-01    3.1439286994e-01    2.5199774073e-01    3.8655425244e-01    0.0000000000e+00
    1.550000e+00    6.3941093659e-01    0.0000000000e+00    2.8771038379e-01   -2.6639110228e-01    2.8771038379e-01    2.6639110228e-01    3.6058906341e-01    0.0000000000e+00
    1.600000e+00    6.6653937946e-01    0.0000000000e+00    2.6069848731e-01   -2.7525085697e-01    2.6069848731e-01    2.7525085697e-01    3.3346062054e-01    0.0000000000e+00
    1.650000e+00    6.9427613623e-01    0.0000000000e+00    2.3394008857e-01   -2.7856538320e-01    2.3394008857e-01    2.7856538320e-01    3.0572386377e-01    0.0000000000e+00
    1.700000e+00    7.2207101777e-01    0.0000000000e+00    2.0799453957e-01   -2.7644047136e-01    2.0799453957e-01    2.7644047136e-01    2.7792898223e-01    0.0000000000e+00
    1.750000e+00    7.4939003061e-01    0.0000000000e+00    1.8338548757e-01   -2.6909298383e-01    1.8338548757e-01    2.6909298383e-01    2.5060996939e-01    0.0000000000e+00
