    0.000000e+00    1.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    5.000000e-02    9.9750458213e-01    2.4942837923e-03    2.4942837923e-03    2.4954178702e-03
    1.000000e-01    9.9007307260e-01    9.9093083678e-03    9.9093083678e-03    9.9269274038e-03
    1.500000e-01    9.7786807802e-01    2.2044364252e-02    2.2044364252e-02    2.2131921981e-02
    2.000000e-01    9.6115543281e-01    3.8573688632e-02    3.8573688632e-02    3.8844567190e-02
    2.500000e-01    9.4029676997e-01    5.9059306981e-02    5.9059306981e-02    5.9703230035e-02
    3.000000e-01    9.1573957122e-01    8.2967871258e-02    8.2967871258e-02    8.4260428779e-02
    3.500000e-01    8.8800512324e-01    1.0969004609e-01    1.0969004609e-01    1.1199487676e-01
    4.000000e-01    8.5767487711e-01    1.3856108655e-01    1.3856108655e-01    1.4232512289e-01
    4.500000e-01    8.2537572150e-01    1.6888148578e-01    1.6888148578e-01    1.7462427850e-01
    5.000000e-01    7.9176465786e-01    1.9993685309e-01    1.9993685309e-01    2.0823534214e-01
    5.500000e-01    7.5751332489e-01    2.3101644492e-01    2.3101644492e-01    2.4248667511e-01
    6.000000e-01    7.2329276982e-01    2.6142998884e-01    2.6142998884e-01    2.7670723018e-01
    6.500000e-01    6.8975881123e-01    2.9052260728e-01    2.9052260728e-01    3.1024118877e-01
    7.000000e-01    6.5753828823e-01    3.1768776187e-01    3.1768776187e-01    3.4246171177e-01
    7.500000e-01    6.2721644268e-01    3.4237821405e-01    3.4237821405e-01    3.7278355732e-01
    8.000000e-01    5.9932563828e-01    3.6411503884e-01    3.6411503884e-01    4.0067436172e-01
    8.500000e-01    5.7433557994e-01    3.8249474787e-01    3.8249474787e-01    4.2566442006e-01
    9.000000e-01    5.5264516017e-01    3.9719458428e-01    3.9719458428e-01    4.4735483983e-01
    9.500000e-01    5.3457602395e-01    4.0797605233e-01    4.0797605233e-01    4.6542397605e-01
    1.000000e+00    5.2036791060e-01    4.1468674387e-01    4.1468674387e-01    4.7963208940e-01
    1.050000e+00    5.1017579825e-01    4.1726052476e-01    4.1726052476e-01    4.8982420175e-01
    1.100000e+00    5.0406884552e-01    4.1571614939e-01    4.1571614939e-01    4.9593115448e-01
    1.150000e+00    5.0203109406e-01    4.1015437972e-01    4.1015437972e-01    4.9796890594e-01
    1.200000e+00    5.0396386609e-01    4.0075369825e-01    4.0075369825e-01    4.9603613391e-01
    1.250000e+00    5.0968976291e-01    3.8776471927e-01    3.8776471927e-01    4.9031023709e-01
    1.300000e+00    5.1895814399e-01    3.7150342007e-01    3.7150342007e-01    4.8104185601e-01
    1.350000e+00    5.3145194188e-01    3.5234333034e-01    3.5234333034e-01    4.6854805812e-01
    1.400000e+00    5.4679564723e-01    3.3070683496e-01    3.3070683496e-01    4.5320435277e-01
    1.450000e+00    5.6456427956e-01    3.0705575941e-01    3.0705575941e-01    4.3543572044e-01
    1.500000e+00    5.8429314518e-01    2.8188141915e-01    2.8188141915e-01    4.1570685482e-01
    1.550000e+00    6.0548817238e-01    2.5569432309e-01    2.5569432309e-01    3.9451182762e-01
